D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\KeptCollections.arff,naive,0.93207838,0.919574216,0.921454385,0.95938565,0.377291543,0.384979302,0.06741573,0.075103489,0.309875813
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\kryo-serializers.arff,naive,0.768540072,0.772983114,0.757442447,0.791254854,0.787992495,0.853658537,0.118198874,0.183864916,0.669793621
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\la4j.arff,naive,0.951380177,0.948305624,0.948333351,0.9815439,0.513218861,0.53166167,0.03988371,0.058326519,0.47333515
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\LastCalc.arff,naive,0.920377461,0.897247063,0.900653074,0.948423093,0.388392074,0.400841662,0.093985622,0.10643521,0.294406453
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\linq4j.arff,naive,0.957815374,0.952034492,0.953289703,0.978419512,0.259678433,0.267942154,0.037007096,0.045270816,0.222671337
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\Liqp.arff,naive,0.892073261,0.87950072,0.873559372,0.890401662,0.750360058,0.760441671,0.105136822,0.115218435,0.645223236
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\log-synth.arff,naive,0.863913409,0.829196217,0.828114085,0.897791385,0.594858156,0.621158392,0.146572104,0.17287234,0.448286052
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\log4j-jsonevent-layout.arff,naive,0.983471074,0.983471074,0.983471074,0.968045113,0.94214876,0.950413223,0,0.008264463,0.94214876
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\low-gc-membuffers.arff,naive,0.913048884,0.903781229,0.902372941,0.925411224,0.628966914,0.647535449,0.079338285,0.09790682,0.549628629
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\maven-git-commit-id-plugin.arff,naive,0.9140997,0.89227836,0.893197006,0.942482891,0.512869399,0.515729266,0.105815062,0.108674929,0.407054337
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\maven-s3-wagon.arff,naive,0.997931662,0.894514768,0.942285595,0.898520085,0.107594937,0.117088608,0.105485232,0.114978903,0.002109705
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\metrics-statsd.arff,naive,0.989937107,0.978436658,0.982237469,0.999411303,0.040431267,0.040431267,0.021563342,0.021563342,0.018867925
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\microorm.arff,naive,0.986666667,0.986666667,0.986666667,0.93095313,0.963333333,0.97,0,0.006666667,0.963333333
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\mimecraft.arff,naive,0.916383686,0.912133891,0.902077283,0.873659674,0.89539749,0.89958159,0.079497908,0.083682008,0.815899582
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\multi-thread-context.arff,naive,0.986473682,0.986425339,0.986429246,0.991278591,0.529411765,0.542986425,-0.004524887,0.009049774,0.533936652
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\nar-maven-plugin.arff,naive,0.973873538,0.960230223,0.964094529,0.98671572,0.106283538,0.111909295,0.037606024,0.043231781,0.068677514
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\netty-in-action.arff,naive,0.98150348,0.976687117,0.97799024,0.992715881,0.095092025,0.098159509,0.020858896,0.02392638,0.074233129
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\netty-tools.arff,naive,0.926900988,0.914786967,0.917002451,0.955205144,0.350877193,0.370927318,0.062656642,0.082706767,0.288220551
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\obd-java-api.arff,naive,0.903721189,0.883064516,0.882739187,0.942280404,0.567204301,0.571236559,0.108870968,0.112903226,0.458333333
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\parsii.arff,naive,0.86379522,0.827389444,0.820199376,0.847715216,0.701854494,0.710413695,0.163100333,0.171659534,0.538754161
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\patricia-trie.arff,naive,0.907446964,0.890142022,0.890784069,0.933115585,0.516708438,0.529657477,0.094820384,0.107769424,0.421888053
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\PauselessHashMap.arff,naive,0.785290791,0.7514518,0.728046845,0.731289362,0.797909408,0.832752613,0.202090592,0.236933798,0.595818815
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\photon-core.arff,naive,0.903903016,0.853932584,0.860747048,0.954375,0.426966292,0.426966292,0.146067416,0.146067416,0.280898876
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\pollexor.arff,naive,0.988987168,0.988934993,0.988951763,0.997502907,0.28077455,0.286307054,0.002766252,0.008298755,0.278008299
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\proguard-maven-plugin.arff,naive,0.984566851,0.978007762,0.979805908,0.992513643,0.07373868,0.07373868,0.021992238,0.021992238,0.051746442
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\protoparser.arff,naive,0.979531659,0.978923598,0.978934181,0.987048656,0.494166353,0.496048175,0.017312759,0.01919458,0.476853594
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\pusher-websocket-java.arff,naive,0.94799114,0.940986257,0.941212433,0.971330537,0.497170574,0.498787389,0.059013743,0.060630558,0.438156831
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\raml-java-parser.arff,naive,0.917677961,0.903338225,0.901807789,0.924257637,0.628576669,0.629860602,0.095194424,0.096478357,0.533382245
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\redline-smalltalk.arff,naive,0.883543277,0.843162953,0.847685934,0.918781006,0.4672346,0.484054172,0.136740935,0.153560507,0.330493665
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\redline.arff,naive,0.890229455,0.836620404,0.842979416,0.898958701,0.461407353,0.468955442,0.157048941,0.164597029,0.304358412
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\RestFixture.arff,naive,0.947475163,0.938886868,0.93969715,0.965924087,0.425245544,0.427064387,0.060385595,0.062204438,0.364859949
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\rome.arff,naive,0.88418469,0.839311021,0.84175658,0.904612825,0.52818053,0.538100948,0.154148043,0.164068462,0.374032487
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\rtree.arff,naive,0.874746943,0.867914144,0.861868945,0.85840876,0.750687947,0.772702256,0.093560815,0.115575124,0.657127133
D:\experimental data\ISSTA2016_PMT\AAAAADataForISSTA\test_9ASE\AICE_arffs\SansOrm.arff,naive,0.998803419,0.994615385,0.996321392,1,0.006923077,0.006923077,0.005384615,0.005384615,0.001538462
